annotator_id,prolific_user,movie,image,movie_type,annot_group,annotator_gender,annotator_origin,movies_recognition,actors_recognition,intensity,sum,exp_sum,quartile
R_2ogPvYjzUNUQCQX,0,SpiderAM,spider_67_45057_35.jpg,A,1,Female,Western (European),A few,A few,4,14.260000000000002,0.0725310529573209,q4
R_4DuqaECJ2rvPprf,0,CleanAM,clean_53_42585_54.jpg,A,1,Female,Western (European),Many,Many,2,10.3,0.0486707063066971,q3
R_6yjcLBoK1hK18k5,1,CleanAM,clean_53_42585_54.jpg,A,1,Female,Latin American,Several,A few,2,10.3,0.0486707063066971,q3
R_5f3VSlWSpPr6Zrf,1,CleanAM,clean_53_42585_54.jpg,A,1,Male,Western (European),Several,Several,2,10.3,0.0486707063066971,q3
R_8mKqDOTAyv0fHBP,0,CleanAM,clean_53_42585_54.jpg,A,1,Male,Western (European),A few,A few,2,10.3,0.0486707063066971,q3
R_2ogPvYjzUNUQCQX,0,CleanAM,clean_53_42585_54.jpg,A,1,Female,Western (European),A few,A few,3,10.3,0.0486707063066971,q3
R_4DuqaECJ2rvPprf,0,SpiderAM,spider_58_24445_0.jpg,A,1,Female,Western (European),Many,Many,6,11.52,0.062748392808846,q4
R_6yjcLBoK1hK18k5,1,SpiderAM,spider_58_24445_0.jpg,A,1,Female,Latin American,Several,A few,4,11.52,0.062748392808846,q4
R_5f3VSlWSpPr6Zrf,1,SpiderAM,spider_58_24445_0.jpg,A,1,Male,Western (European),Several,Several,3,11.52,0.062748392808846,q4
R_8mKqDOTAyv0fHBP,0,SpiderAM,spider_58_24445_0.jpg,A,1,Male,Western (European),A few,A few,1,11.52,0.062748392808846,q4
R_2ogPvYjzUNUQCQX,0,SpiderAM,spider_58_24445_0.jpg,A,1,Female,Western (European),A few,A few,3,11.52,0.062748392808846,q4
R_4DuqaECJ2rvPprf,0,SynecdocheAM,newyork_33_162779_112.jpg,A,1,Female,Western (European),Many,Many,1,6.49,0.047876766413431,q2
R_6yjcLBoK1hK18k5,1,SynecdocheAM,newyork_33_162779_112.jpg,A,1,Female,Latin American,Several,A few,1,6.49,0.047876766413431,q2
R_5f3VSlWSpPr6Zrf,1,SynecdocheAM,newyork_33_162779_112.jpg,A,1,Male,Western (European),Several,Several,3,6.49,0.047876766413431,q2
R_8mKqDOTAyv0fHBP,0,SynecdocheAM,newyork_33_162779_112.jpg,A,1,Male,Western (European),A few,A few,1,6.49,0.047876766413431,q2
R_2ogPvYjzUNUQCQX,0,SynecdocheAM,newyork_33_162779_112.jpg,A,1,Female,Western (European),A few,A few,2,6.49,0.047876766413431,q2
R_4DuqaECJ2rvPprf,0,MonsterInLawHM,monster_35_60625_70.jpg,H,1,Female,Western (European),Many,Many,2,8.69,0.0415453672762972,q3
R_6yjcLBoK1hK18k5,1,MonsterInLawHM,monster_35_60625_70.jpg,H,1,Female,Latin American,Several,A few,3,8.69,0.0415453672762972,q3
R_5f3VSlWSpPr6Zrf,1,MonsterInLawHM,monster_35_60625_70.jpg,H,1,Male,Western (European),Several,Several,5,8.69,0.0415453672762972,q3
R_8mKqDOTAyv0fHBP,0,MonsterInLawHM,monster_35_60625_70.jpg,H,1,Male,Western (European),A few,A few,2,8.69,0.0415453672762972,q3
R_2ogPvYjzUNUQCQX,0,MonsterInLawHM,monster_35_60625_70.jpg,H,1,Female,Western (European),A few,A few,3,8.69,0.0415453672762972,q3
R_4DuqaECJ2rvPprf,0,ClickHM,click_58_52443_17.jpg,H,1,Female,Western (European),Many,Many,3,8.329999999999998,0.0464379000536207,q2
R_6yjcLBoK1hK18k5,1,ClickHM,click_58_52443_17.jpg,H,1,Female,Latin American,Several,A few,2,8.329999999999998,0.0464379000536207,q2
R_5f3VSlWSpPr6Zrf,1,ClickHM,click_58_52443_17.jpg,H,1,Male,Western (European),Several,Several,4,8.329999999999998,0.0464379000536207,q2
R_8mKqDOTAyv0fHBP,0,ClickHM,click_58_52443_17.jpg,H,1,Male,Western (European),A few,A few,1,8.329999999999998,0.0464379000536207,q2
R_2ogPvYjzUNUQCQX,0,ClickHM,click_58_52443_17.jpg,H,1,Female,Western (European),A few,A few,4,8.329999999999998,0.0464379000536207,q2
R_4DuqaECJ2rvPprf,0,AllOrNothingAM,all_1_165130_1.jpg,A,1,Female,Western (European),Many,Many,6,4.81,0.0266077033756785,q1
R_6yjcLBoK1hK18k5,1,AllOrNothingAM,all_1_165130_1.jpg,A,1,Female,Latin American,Several,A few,3,4.81,0.0266077033756785,q1
R_5f3VSlWSpPr6Zrf,1,AllOrNothingAM,all_1_165130_1.jpg,A,1,Male,Western (European),Several,Several,4,4.81,0.0266077033756785,q1
R_8mKqDOTAyv0fHBP,0,AllOrNothingAM,all_1_165130_1.jpg,A,1,Male,Western (European),A few,A few,2,4.81,0.0266077033756785,q1
R_2ogPvYjzUNUQCQX,0,AllOrNothingAM,all_1_165130_1.jpg,A,1,Female,Western (European),A few,A few,3,4.81,0.0266077033756785,q1
R_4DuqaECJ2rvPprf,0,QuantumOfSolaceHM,quantum_5_113681_70.jpg,H,1,Female,Western (European),Many,Many,3,7.21,0.0300565240659298,q2
R_6yjcLBoK1hK18k5,1,QuantumOfSolaceHM,quantum_5_113681_70.jpg,H,1,Female,Latin American,Several,A few,2,7.21,0.0300565240659298,q2
R_5f3VSlWSpPr6Zrf,1,QuantumOfSolaceHM,quantum_5_113681_70.jpg,H,1,Male,Western (European),Several,Several,3,7.21,0.0300565240659298,q2
R_8mKqDOTAyv0fHBP,0,QuantumOfSolaceHM,quantum_5_113681_70.jpg,H,1,Male,Western (European),A few,A few,2,7.21,0.0300565240659298,q2
R_2ogPvYjzUNUQCQX,0,QuantumOfSolaceHM,quantum_5_113681_70.jpg,H,1,Female,Western (European),A few,A few,5,7.21,0.0300565240659298,q2
R_4DuqaECJ2rvPprf,0,CertifiedCopyAM,copie_26_122385_178.jpg,A,1,Female,Western (European),Many,Many,3,10.95,0.0492835641189405,q4
R_6yjcLBoK1hK18k5,1,CertifiedCopyAM,copie_26_122385_178.jpg,A,1,Female,Latin American,Several,A few,4,10.95,0.0492835641189405,q4
R_5f3VSlWSpPr6Zrf,1,CertifiedCopyAM,copie_26_122385_178.jpg,A,1,Male,Western (European),Several,Several,3,10.95,0.0492835641189405,q4
R_8mKqDOTAyv0fHBP,0,CertifiedCopyAM,copie_26_122385_178.jpg,A,1,Male,Western (European),A few,A few,3,10.95,0.0492835641189405,q4
R_2ogPvYjzUNUQCQX,0,CertifiedCopyAM,copie_26_122385_178.jpg,A,1,Female,Western (European),A few,A few,3,10.95,0.0492835641189405,q4
R_4DuqaECJ2rvPprf,0,FastAndFuriousHM,fandf_74_76553_77.jpg,H,1,Female,Western (European),Many,Many,1,14.54,0.070912065038559,q4
R_6yjcLBoK1hK18k5,1,FastAndFuriousHM,fandf_74_76553_77.jpg,H,1,Female,Latin American,Several,A few,2,14.54,0.070912065038559,q4
R_5f3VSlWSpPr6Zrf,1,FastAndFuriousHM,fandf_74_76553_77.jpg,H,1,Male,Western (European),Several,Several,2,14.54,0.070912065038559,q4
R_8mKqDOTAyv0fHBP,0,FastAndFuriousHM,fandf_74_76553_77.jpg,H,1,Male,Western (European),A few,A few,2,14.54,0.070912065038559,q4
R_2ogPvYjzUNUQCQX,0,FastAndFuriousHM,fandf_74_76553_77.jpg,H,1,Female,Western (European),A few,A few,5,14.54,0.070912065038559,q4
R_4DuqaECJ2rvPprf,0,FastAndFuriousHM,fandf_1_105523_88.jpg,H,1,Female,Western (European),Many,Many,1,5.62,0.029165330633683,q2
R_6yjcLBoK1hK18k5,1,FastAndFuriousHM,fandf_1_105523_88.jpg,H,1,Female,Latin American,Several,A few,1,5.62,0.029165330633683,q2
R_5f3VSlWSpPr6Zrf,1,FastAndFuriousHM,fandf_1_105523_88.jpg,H,1,Male,Western (European),Several,Several,3,5.62,0.029165330633683,q2
R_8mKqDOTAyv0fHBP,0,FastAndFuriousHM,fandf_1_105523_88.jpg,H,1,Male,Western (European),A few,A few,2,5.62,0.029165330633683,q2
R_2ogPvYjzUNUQCQX,0,FastAndFuriousHM,fandf_1_105523_88.jpg,H,1,Female,Western (European),A few,A few,2,5.62,0.029165330633683,q2
R_4DuqaECJ2rvPprf,0,FastAndFuriousHM,fandf_10_100010_80.jpg,H,1,Female,Western (European),Many,Many,1,2.47,0.0125930343399528,q1
R_6yjcLBoK1hK18k5,1,FastAndFuriousHM,fandf_10_100010_80.jpg,H,1,Female,Latin American,Several,A few,1,2.47,0.0125930343399528,q1
R_5f3VSlWSpPr6Zrf,1,FastAndFuriousHM,fandf_10_100010_80.jpg,H,1,Male,Western (European),Several,Several,2,2.47,0.0125930343399528,q1
R_8mKqDOTAyv0fHBP,0,FastAndFuriousHM,fandf_10_100010_80.jpg,H,1,Male,Western (European),A few,A few,2,2.47,0.0125930343399528,q1
R_2ogPvYjzUNUQCQX,0,FastAndFuriousHM,fandf_10_100010_80.jpg,H,1,Female,Western (European),A few,A few,3,2.47,0.0125930343399528,q1
R_4DuqaECJ2rvPprf,0,ClickHM,click_71_60121_12.jpg,H,1,Female,Western (European),Many,Many,4,17.32,0.0984887532265473,q4
R_6yjcLBoK1hK18k5,1,ClickHM,click_71_60121_12.jpg,H,1,Female,Latin American,Several,A few,3,17.32,0.0984887532265473,q4
R_5f3VSlWSpPr6Zrf,1,ClickHM,click_71_60121_12.jpg,H,1,Male,Western (European),Several,Several,3,17.32,0.0984887532265473,q4
R_8mKqDOTAyv0fHBP,0,ClickHM,click_71_60121_12.jpg,H,1,Male,Western (European),A few,A few,2,17.32,0.0984887532265473,q4
R_2ogPvYjzUNUQCQX,0,ClickHM,click_71_60121_12.jpg,H,1,Female,Western (European),A few,A few,2,17.32,0.0984887532265473,q4
R_4DuqaECJ2rvPprf,0,PiratesOfCaribbeanHM,pirates_6_122310_86.jpg,H,1,Female,Western (European),Many,Many,4,2.17,0.0110801448739805,q1
R_6yjcLBoK1hK18k5,1,PiratesOfCaribbeanHM,pirates_6_122310_86.jpg,H,1,Female,Latin American,Several,A few,2,2.17,0.0110801448739805,q1
R_5f3VSlWSpPr6Zrf,1,PiratesOfCaribbeanHM,pirates_6_122310_86.jpg,H,1,Male,Western (European),Several,Several,3,2.17,0.0110801448739805,q1
R_8mKqDOTAyv0fHBP,0,PiratesOfCaribbeanHM,pirates_6_122310_86.jpg,H,1,Male,Western (European),A few,A few,2,2.17,0.0110801448739805,q1
R_2ogPvYjzUNUQCQX,0,PiratesOfCaribbeanHM,pirates_6_122310_86.jpg,H,1,Female,Western (European),A few,A few,3,2.17,0.0110801448739805,q1
R_4DuqaECJ2rvPprf,0,CertifiedCopyAM,copie_25_126057_154.jpg,A,1,Female,Western (European),Many,Many,4,8.76,0.0478149469122384,q3
R_6yjcLBoK1hK18k5,1,CertifiedCopyAM,copie_25_126057_154.jpg,A,1,Female,Latin American,Several,A few,4,8.76,0.0478149469122384,q3
R_5f3VSlWSpPr6Zrf,1,CertifiedCopyAM,copie_25_126057_154.jpg,A,1,Male,Western (European),Several,Several,4,8.76,0.0478149469122384,q3
R_8mKqDOTAyv0fHBP,0,CertifiedCopyAM,copie_25_126057_154.jpg,A,1,Male,Western (European),A few,A few,2,8.76,0.0478149469122384,q3
R_2ogPvYjzUNUQCQX,0,CertifiedCopyAM,copie_25_126057_154.jpg,A,1,Female,Western (European),A few,A few,5,8.76,0.0478149469122384,q3
R_4DuqaECJ2rvPprf,0,MonsterInLawHM,monster_59_71401_26.jpg,H,1,Female,Western (European),Many,Many,1,11.78,0.0567562271139168,q4
R_6yjcLBoK1hK18k5,1,MonsterInLawHM,monster_59_71401_26.jpg,H,1,Female,Latin American,Several,A few,2,11.78,0.0567562271139168,q4
R_5f3VSlWSpPr6Zrf,1,MonsterInLawHM,monster_59_71401_26.jpg,H,1,Male,Western (European),Several,Several,4,11.78,0.0567562271139168,q4
R_8mKqDOTAyv0fHBP,0,MonsterInLawHM,monster_59_71401_26.jpg,H,1,Male,Western (European),A few,A few,2,11.78,0.0567562271139168,q4
R_2ogPvYjzUNUQCQX,0,MonsterInLawHM,monster_59_71401_26.jpg,H,1,Female,Western (European),A few,A few,3,11.78,0.0567562271139168,q4
R_4DuqaECJ2rvPprf,0,TheDarkKnightHM,darkknightbatman_28_134065_58.jpg,H,1,Female,Western (European),Many,Many,3,7.919999999999998,0.0419374245720505,q2
R_6yjcLBoK1hK18k5,1,TheDarkKnightHM,darkknightbatman_28_134065_58.jpg,H,1,Female,Latin American,Several,A few,2,7.919999999999998,0.0419374245720505,q2
R_5f3VSlWSpPr6Zrf,1,TheDarkKnightHM,darkknightbatman_28_134065_58.jpg,H,1,Male,Western (European),Several,Several,3,7.919999999999998,0.0419374245720505,q2
R_8mKqDOTAyv0fHBP,0,TheDarkKnightHM,darkknightbatman_28_134065_58.jpg,H,1,Male,Western (European),A few,A few,1,7.919999999999998,0.0419374245720505,q2
R_2ogPvYjzUNUQCQX,0,TheDarkKnightHM,darkknightbatman_28_134065_58.jpg,H,1,Female,Western (European),A few,A few,5,7.919999999999998,0.0419374245720505,q2
R_4DuqaECJ2rvPprf,0,CleanAM,clean_34_89097_61_SUB.jpg,A,1,Female,Western (European),Many,Many,4,9.73,0.0439820510011731,q3
R_6yjcLBoK1hK18k5,1,CleanAM,clean_34_89097_61_SUB.jpg,A,1,Female,Latin American,Several,A few,3,9.73,0.0439820510011731,q3
R_5f3VSlWSpPr6Zrf,1,CleanAM,clean_34_89097_61_SUB.jpg,A,1,Male,Western (European),Several,Several,2,9.73,0.0439820510011731,q3
R_8mKqDOTAyv0fHBP,0,CleanAM,clean_34_89097_61_SUB.jpg,A,1,Male,Western (European),A few,A few,2,9.73,0.0439820510011731,q3
R_2ogPvYjzUNUQCQX,0,CleanAM,clean_34_89097_61_SUB.jpg,A,1,Female,Western (European),A few,A few,4,9.73,0.0439820510011731,q3
R_4DuqaECJ2rvPprf,0,SynecdocheAM,newyork_45_58825_93.jpg,A,1,Female,Western (European),Many,Many,1,12.28,0.0620550708132684,q4
R_6yjcLBoK1hK18k5,1,SynecdocheAM,newyork_45_58825_93.jpg,A,1,Female,Latin American,Several,A few,4,12.28,0.0620550708132684,q4
R_5f3VSlWSpPr6Zrf,1,SynecdocheAM,newyork_45_58825_93.jpg,A,1,Male,Western (European),Several,Several,4,12.28,0.0620550708132684,q4
R_8mKqDOTAyv0fHBP,0,SynecdocheAM,newyork_45_58825_93.jpg,A,1,Male,Western (European),A few,A few,2,12.28,0.0620550708132684,q4
R_2ogPvYjzUNUQCQX,0,SynecdocheAM,newyork_45_58825_93.jpg,A,1,Female,Western (European),A few,A few,3,12.28,0.0620550708132684,q4
R_4DuqaECJ2rvPprf,0,PiratesOfCaribbeanHM,pirates_4_40505_92.jpg,H,1,Female,Western (European),Many,Many,1,5.370000000000001,0.0280988388806118,q1
R_6yjcLBoK1hK18k5,1,PiratesOfCaribbeanHM,pirates_4_40505_92.jpg,H,1,Female,Latin American,Several,A few,1,5.370000000000001,0.0280988388806118,q1
R_5f3VSlWSpPr6Zrf,1,PiratesOfCaribbeanHM,pirates_4_40505_92.jpg,H,1,Male,Western (European),Several,Several,2,5.370000000000001,0.0280988388806118,q1
R_8mKqDOTAyv0fHBP,0,PiratesOfCaribbeanHM,pirates_4_40505_92.jpg,H,1,Male,Western (European),A few,A few,2,5.370000000000001,0.0280988388806118,q1
R_2ogPvYjzUNUQCQX,0,PiratesOfCaribbeanHM,pirates_4_40505_92.jpg,H,1,Female,Western (European),A few,A few,3,5.370000000000001,0.0280988388806118,q1
R_4DuqaECJ2rvPprf,0,CleanAM,clean_84_151009_0.jpg,A,1,Female,Western (European),Many,Many,1,14.72,0.0675564399329436,q4
R_6yjcLBoK1hK18k5,1,CleanAM,clean_84_151009_0.jpg,A,1,Female,Latin American,Several,A few,2,14.72,0.0675564399329436,q4
R_5f3VSlWSpPr6Zrf,1,CleanAM,clean_84_151009_0.jpg,A,1,Male,Western (European),Several,Several,3,14.72,0.0675564399329436,q4
R_8mKqDOTAyv0fHBP,0,CleanAM,clean_84_151009_0.jpg,A,1,Male,Western (European),A few,A few,1,14.72,0.0675564399329436,q4
R_2ogPvYjzUNUQCQX,0,CleanAM,clean_84_151009_0.jpg,A,1,Female,Western (European),A few,A few,4,14.72,0.0675564399329436,q4
R_4DuqaECJ2rvPprf,0,MonsterInLawHM,monster_49_81852_6.jpg,H,1,Female,Western (European),Many,Many,1,13.82,0.0611407657072046,q4
R_6yjcLBoK1hK18k5,1,MonsterInLawHM,monster_49_81852_6.jpg,H,1,Female,Latin American,Several,A few,2,13.82,0.0611407657072046,q4
R_5f3VSlWSpPr6Zrf,1,MonsterInLawHM,monster_49_81852_6.jpg,H,1,Male,Western (European),Several,Several,2,13.82,0.0611407657072046,q4
R_8mKqDOTAyv0fHBP,0,MonsterInLawHM,monster_49_81852_6.jpg,H,1,Male,Western (European),A few,A few,2,13.82,0.0611407657072046,q4
R_2ogPvYjzUNUQCQX,0,MonsterInLawHM,monster_49_81852_6.jpg,H,1,Female,Western (European),A few,A few,3,13.82,0.0611407657072046,q4
R_4DuqaECJ2rvPprf,0,MonsterInLawHM,monster_15_12417_45.jpg,H,1,Female,Western (European),Many,Many,2,3.58,0.0195226547484426,q1
R_6yjcLBoK1hK18k5,1,MonsterInLawHM,monster_15_12417_45.jpg,H,1,Female,Latin American,Several,A few,3,3.58,0.0195226547484426,q1
R_5f3VSlWSpPr6Zrf,1,MonsterInLawHM,monster_15_12417_45.jpg,H,1,Male,Western (European),Several,Several,5,3.58,0.0195226547484426,q1
R_8mKqDOTAyv0fHBP,0,MonsterInLawHM,monster_15_12417_45.jpg,H,1,Male,Western (European),A few,A few,2,3.58,0.0195226547484426,q1
R_2ogPvYjzUNUQCQX,0,MonsterInLawHM,monster_15_12417_45.jpg,H,1,Female,Western (European),A few,A few,6,3.58,0.0195226547484426,q1
R_4DuqaECJ2rvPprf,0,ClickHM,click_13_110505_0.jpg,H,1,Female,Western (European),Many,Many,1,5.1000000000000005,0.0234281733080691,q1
R_6yjcLBoK1hK18k5,1,ClickHM,click_13_110505_0.jpg,H,1,Female,Latin American,Several,A few,2,5.1000000000000005,0.0234281733080691,q1
R_5f3VSlWSpPr6Zrf,1,ClickHM,click_13_110505_0.jpg,H,1,Male,Western (European),Several,Several,3,5.1000000000000005,0.0234281733080691,q1
R_8mKqDOTAyv0fHBP,0,ClickHM,click_13_110505_0.jpg,H,1,Male,Western (European),A few,A few,2,5.1000000000000005,0.0234281733080691,q1
R_2ogPvYjzUNUQCQX,0,ClickHM,click_13_110505_0.jpg,H,1,Female,Western (European),A few,A few,2,5.1000000000000005,0.0234281733080691,q1
R_4DuqaECJ2rvPprf,0,SpiderAM,spider_78_34043_5.jpg,A,1,Female,Western (European),Many,Many,4,14.23,0.0680986208459951,q4
R_6yjcLBoK1hK18k5,1,SpiderAM,spider_78_34043_5.jpg,A,1,Female,Latin American,Several,A few,2,14.23,0.0680986208459951,q4
R_5f3VSlWSpPr6Zrf,1,SpiderAM,spider_78_34043_5.jpg,A,1,Male,Western (European),Several,Several,5,14.23,0.0680986208459951,q4
R_8mKqDOTAyv0fHBP,0,SpiderAM,spider_78_34043_5.jpg,A,1,Male,Western (European),A few,A few,2,14.23,0.0680986208459951,q4
R_2ogPvYjzUNUQCQX,0,SpiderAM,spider_78_34043_5.jpg,A,1,Female,Western (European),A few,A few,5,14.23,0.0680986208459951,q4
R_4DuqaECJ2rvPprf,0,BrightStarAM,brightstar_63_47665_252.jpg,A,1,Female,Western (European),Many,Many,6,10.03,0.0569406513157551,q4
R_6yjcLBoK1hK18k5,1,BrightStarAM,brightstar_63_47665_252.jpg,A,1,Female,Latin American,Several,A few,3,10.03,0.0569406513157551,q4
R_5f3VSlWSpPr6Zrf,1,BrightStarAM,brightstar_63_47665_252.jpg,A,1,Male,Western (European),Several,Several,4,10.03,0.0569406513157551,q4
R_8mKqDOTAyv0fHBP,0,BrightStarAM,brightstar_63_47665_252.jpg,A,1,Male,Western (European),A few,A few,1,10.03,0.0569406513157551,q4
R_2ogPvYjzUNUQCQX,0,BrightStarAM,brightstar_63_47665_252.jpg,A,1,Female,Western (European),A few,A few,2,10.03,0.0569406513157551,q4
R_4DuqaECJ2rvPprf,0,FastAndFuriousHM,fandf_52_139162_30.jpg,H,1,Female,Western (European),Many,Many,3,8.11,0.0436132821839942,q2
R_6yjcLBoK1hK18k5,1,FastAndFuriousHM,fandf_52_139162_30.jpg,H,1,Female,Latin American,Several,A few,4,8.11,0.0436132821839942,q2
R_5f3VSlWSpPr6Zrf,1,FastAndFuriousHM,fandf_52_139162_30.jpg,H,1,Male,Western (European),Several,Several,4,8.11,0.0436132821839942,q2
R_8mKqDOTAyv0fHBP,0,FastAndFuriousHM,fandf_52_139162_30.jpg,H,1,Male,Western (European),A few,A few,3,8.11,0.0436132821839942,q2
R_2ogPvYjzUNUQCQX,0,FastAndFuriousHM,fandf_52_139162_30.jpg,H,1,Female,Western (European),A few,A few,3,8.11,0.0436132821839942,q2
R_4DuqaECJ2rvPprf,0,SynecdocheAM,newyork_39_178809_33.jpg,A,1,Female,Western (European),Many,Many,5,8.92,0.0411586818963934,q2
R_6yjcLBoK1hK18k5,1,SynecdocheAM,newyork_39_178809_33.jpg,A,1,Female,Latin American,Several,A few,3,8.92,0.0411586818963934,q2
R_5f3VSlWSpPr6Zrf,1,SynecdocheAM,newyork_39_178809_33.jpg,A,1,Male,Western (European),Several,Several,5,8.92,0.0411586818963934,q2
R_8mKqDOTAyv0fHBP,0,SynecdocheAM,newyork_39_178809_33.jpg,A,1,Male,Western (European),A few,A few,2,8.92,0.0411586818963934,q2
R_2ogPvYjzUNUQCQX,0,SynecdocheAM,newyork_39_178809_33.jpg,A,1,Female,Western (European),A few,A few,5,8.92,0.0411586818963934,q2
R_4DuqaECJ2rvPprf,0,PiratesOfCaribbeanHM,pirates_40_19211_48.jpg,H,1,Female,Western (European),Many,Many,7,7.58,0.0396427278688808,q2
R_6yjcLBoK1hK18k5,1,PiratesOfCaribbeanHM,pirates_40_19211_48.jpg,H,1,Female,Latin American,Several,A few,5,7.58,0.0396427278688808,q2
R_5f3VSlWSpPr6Zrf,1,PiratesOfCaribbeanHM,pirates_40_19211_48.jpg,H,1,Male,Western (European),Several,Several,5,7.58,0.0396427278688808,q2
R_8mKqDOTAyv0fHBP,0,PiratesOfCaribbeanHM,pirates_40_19211_48.jpg,H,1,Male,Western (European),A few,A few,3,7.58,0.0396427278688808,q2
R_2ogPvYjzUNUQCQX,0,PiratesOfCaribbeanHM,pirates_40_19211_48.jpg,H,1,Female,Western (European),A few,A few,6,7.58,0.0396427278688808,q2
R_4DuqaECJ2rvPprf,0,TheDarkKnightHM,darkknightbatman_22_121026_123.jpg,H,1,Female,Western (European),Many,Many,1,6.78,0.035360734917507,q2
R_6yjcLBoK1hK18k5,1,TheDarkKnightHM,darkknightbatman_22_121026_123.jpg,H,1,Female,Latin American,Several,A few,4,6.78,0.035360734917507,q2
R_5f3VSlWSpPr6Zrf,1,TheDarkKnightHM,darkknightbatman_22_121026_123.jpg,H,1,Male,Western (European),Several,Several,4,6.78,0.035360734917507,q2
R_8mKqDOTAyv0fHBP,0,TheDarkKnightHM,darkknightbatman_22_121026_123.jpg,H,1,Male,Western (European),A few,A few,1,6.78,0.035360734917507,q2
R_2ogPvYjzUNUQCQX,0,TheDarkKnightHM,darkknightbatman_22_121026_123.jpg,H,1,Female,Western (European),A few,A few,3,6.78,0.035360734917507,q2
R_4DuqaECJ2rvPprf,0,CleanAM,clean_79_66990_1_SUB.jpg,A,1,Female,Western (European),Many,Many,2,13.27,0.0640944213507591,q4
R_6yjcLBoK1hK18k5,1,CleanAM,clean_79_66990_1_SUB.jpg,A,1,Female,Latin American,Several,A few,2,13.27,0.0640944213507591,q4
R_5f3VSlWSpPr6Zrf,1,CleanAM,clean_79_66990_1_SUB.jpg,A,1,Male,Western (European),Several,Several,2,13.27,0.0640944213507591,q4
R_8mKqDOTAyv0fHBP,0,CleanAM,clean_79_66990_1_SUB.jpg,A,1,Male,Western (European),A few,A few,1,13.27,0.0640944213507591,q4
R_2ogPvYjzUNUQCQX,0,CleanAM,clean_79_66990_1_SUB.jpg,A,1,Female,Western (European),A few,A few,4,13.27,0.0640944213507591,q4
R_4DuqaECJ2rvPprf,0,AllOrNothingAM,all_29_85513_23.jpg,A,1,Female,Western (European),Many,Many,6,7.709999999999999,0.0385514271440785,q2
R_6yjcLBoK1hK18k5,1,AllOrNothingAM,all_29_85513_23.jpg,A,1,Female,Latin American,Several,A few,3,7.709999999999999,0.0385514271440785,q2
R_5f3VSlWSpPr6Zrf,1,AllOrNothingAM,all_29_85513_23.jpg,A,1,Male,Western (European),Several,Several,2,7.709999999999999,0.0385514271440785,q2
R_8mKqDOTAyv0fHBP,0,AllOrNothingAM,all_29_85513_23.jpg,A,1,Male,Western (European),A few,A few,1,7.709999999999999,0.0385514271440785,q2
R_2ogPvYjzUNUQCQX,0,AllOrNothingAM,all_29_85513_23.jpg,A,1,Female,Western (European),A few,A few,6,7.709999999999999,0.0385514271440785,q2
R_4DuqaECJ2rvPprf,0,AllOrNothingAM,all_28_186818_82.jpg,A,1,Female,Western (European),Many,Many,1,5.739999999999998,0.027895811107532,q1
R_6yjcLBoK1hK18k5,1,AllOrNothingAM,all_28_186818_82.jpg,A,1,Female,Latin American,Several,A few,4,5.739999999999998,0.027895811107532,q1
R_5f3VSlWSpPr6Zrf,1,AllOrNothingAM,all_28_186818_82.jpg,A,1,Male,Western (European),Several,Several,2,5.739999999999998,0.027895811107532,q1
R_8mKqDOTAyv0fHBP,0,AllOrNothingAM,all_28_186818_82.jpg,A,1,Male,Western (European),A few,A few,2,5.739999999999998,0.027895811107532,q1
R_2ogPvYjzUNUQCQX,0,AllOrNothingAM,all_28_186818_82.jpg,A,1,Female,Western (European),A few,A few,2,5.739999999999998,0.027895811107532,q1
R_4DuqaECJ2rvPprf,0,MonsterInLawHM,monster_7_58017_101.jpg,H,1,Female,Western (European),Many,Many,2,4.3100000000000005,0.0224216588497869,q2
R_6yjcLBoK1hK18k5,1,MonsterInLawHM,monster_7_58017_101.jpg,H,1,Female,Latin American,Several,A few,3,4.3100000000000005,0.0224216588497869,q2
R_5f3VSlWSpPr6Zrf,1,MonsterInLawHM,monster_7_58017_101.jpg,H,1,Male,Western (European),Several,Several,4,4.3100000000000005,0.0224216588497869,q2
R_8mKqDOTAyv0fHBP,0,MonsterInLawHM,monster_7_58017_101.jpg,H,1,Male,Western (European),A few,A few,2,4.3100000000000005,0.0224216588497869,q2
R_2ogPvYjzUNUQCQX,0,MonsterInLawHM,monster_7_58017_101.jpg,H,1,Female,Western (European),A few,A few,3,4.3100000000000005,0.0224216588497869,q2
R_4DuqaECJ2rvPprf,0,FastAndFuriousHM,fandf_24_105523_32.jpg,H,1,Female,Western (European),Many,Many,1,7.09,0.0368552956025875,q2
R_6yjcLBoK1hK18k5,1,FastAndFuriousHM,fandf_24_105523_32.jpg,H,1,Female,Latin American,Several,A few,1,7.09,0.0368552956025875,q2
R_5f3VSlWSpPr6Zrf,1,FastAndFuriousHM,fandf_24_105523_32.jpg,H,1,Male,Western (European),Several,Several,3,7.09,0.0368552956025875,q2
R_8mKqDOTAyv0fHBP,0,FastAndFuriousHM,fandf_24_105523_32.jpg,H,1,Male,Western (European),A few,A few,1,7.09,0.0368552956025875,q2
